,time,acc_X,acc_Y,acc_Z,gyro_X,gyro_Y,gyro_Z,compass_1,compass_2,compass_3
1933,16.2,39.01,-0.2234,-0.6081,0.4591,0.6079,141.63,119.34,240.74,322.46
1934,17.4,38.26,-0.1949,-0.5556,0.5998,0.5418,113.41,127.87,236.04,327.12
1935,15.9,36.91,-0.2968,-0.4691,0.6842,0.473,116.41,135.59,223.27,317.54
1936,15.9,37.96,-0.3484,-0.395,0.7045,0.4757,120.14,127.65,206.82,318.13
1937,14.55,37.51,-0.4265,-0.4031,0.6378,0.4988,142.24,115.36,195.91,318.44
1938,15.0,38.56,-0.4075,-0.4688,0.5702,0.5377,151.29,111.21,202.87,318.33
1939,16.5,37.81,-0.379,-0.4956,0.5085,0.5934,153.64,92.11,193.75,323.63
1940,16.95,37.96,-0.2927,-0.4844,0.4598,0.6843,137.54,72.67,187.12,321.46
1941,16.95,39.46,-0.196,-0.5107,0.3184,0.7742,132.58,46.75,183.12,322.09
1942,17.4,38.71,-0.1494,-0.5031,0.215,0.8236,126.5,26.93,176.21,320.68
1943,17.85,38.11,-0.1925,-0.4617,0.0661,0.8634,110.7,353.57,151.49,322.59
1944,17.55,39.61,-0.3719,-0.3505,-0.0364,0.8588,70.19,336.73,125.71,322.13
1945,16.5,39.91,-0.4422,-0.2872,-0.0525,0.8481,52.29,337.53,119.64,327.9
1946,15.75,38.56,-0.3975,-0.2605,-0.0478,0.8785,49.64,341.29,127.15,326.69
1947,15.45,41.86,-0.4344,-0.2238,-0.1055,0.8661,34.45,336.74,123.16,322.16
1948,16.05,41.41,-0.4983,-0.2129,-0.1201,0.8318,27.12,334.92,115.12,329.12
1949,16.2,40.51,-0.4496,-0.2137,-0.0761,0.8639,35.02,340.16,121.92,327.8
1950,16.95,40.81,-0.308,-0.2431,-0.0266,0.9194,51.02,347.29,140.07,332.83
1951,16.65,40.51,-0.1559,-0.2837,0.1193,0.9386,69.46,9.49,164.11,328.51
1952,16.2,39.01,0.0162,-0.3673,0.2562,0.894,80.84,38.11,196.57,320.83
1953,17.85,38.11,0.0806,-0.5081,0.4196,0.7479,87.62,79.49,229.28,318.31
1954,20.86,39.16,-0.0076,-0.5331,0.604,0.5924,79.7,112.84,235.8,323.2
1955,20.41,40.21,-0.0259,-0.4045,0.7282,0.5526,58.01,116.32,219.86,322.07
1956,19.2,39.76,-0.1503,-0.2214,0.9105,0.3152,48.83,146.13,199.8,318.06
1957,19.95,38.26,-0.2479,-0.0761,0.8154,0.5174,57.78,112.96,171.3,318.18
1958,18.45,40.81,-0.2243,0.3731,0.4005,0.8062,310.08,63.77,133.22,317.68
1959,15.75,40.96,-0.2444,0.6054,0.013,0.7573,228.8,49.81,110.91,328.64
1960,15.15,40.81,-0.2062,0.5332,0.1679,0.8031,256.15,52.54,124.18,334.58
1961,15.3,40.21,-0.3217,0.5286,0.1667,0.7677,270.47,57.1,109.26,330.8
1962,15.75,41.71,-0.4857,0.5328,0.1317,0.6803,286.67,60.29,87.17,332.78
1963,14.1,40.51,-0.6097,0.3822,0.2375,0.6525,335.85,52.52,87.91,332.95
1964,15.45,40.51,-0.6144,0.207,0.3586,0.6716,18.71,48.25,99.3,326.57
1965,16.2,41.11,-0.6798,0.1426,0.3207,0.6439,29.24,38.85,92.07,327.8
1966,14.85,39.46,-0.6621,0.1734,0.3018,0.6637,19.51,39.75,93.67,323.6
1967,15.15,41.11,-0.6603,0.2532,0.3438,0.6179,16.22,50.07,89.99,323.4
1968,15.0,40.96,-0.6863,0.235,0.3122,0.6134,16.13,45.44,86.96,323.5
1969,15.3,40.21,-0.6581,0.1804,0.3488,0.6424,26.29,44.75,94.05,328.71
1970,15.15,40.51,-0.5887,0.0979,0.4502,0.6643,47.14,51.1,108.3,322.32
1971,16.05,38.86,-0.5773,0.0526,0.3972,0.7115,45.13,42.67,110.8,321.87
1972,17.1,40.66,-0.5377,0.0126,0.3456,0.7689,41.26,35.62,116.76,323.62
1973,16.65,39.76,-0.4852,0.0333,0.3084,0.8175,28.34,33.6,122.92,322.56
1974,16.65,40.81,-0.4774,0.1272,0.2136,0.8428,358.79,28.78,120.79,321.59
1975,15.9,41.86,-0.4508,0.1472,0.1784,0.8621,349.32,26.25,123.54,322.96
1976,18.3,40.96,-0.3961,0.1624,0.2096,0.8791,346.28,30.05,129.64,327.08
1977,17.85,40.66,-0.3637,0.1876,0.1589,0.8985,334.4,25.64,133.0,324.78
1978,16.95,41.11,-0.328,0.1843,0.0546,0.9249,324.46,13.47,138.84,323.7
1979,18.15,42.61,-0.3633,0.1671,-0.105,0.9105,315.26,355.67,137.36,327.19
1980,17.85,42.01,-0.4143,0.1391,-0.1858,0.88,312.99,346.64,132.37,328.82
1981,17.4,41.11,-0.3386,0.1158,-0.1558,0.9207,322.82,347.3,141.7,334.23
1982,19.35,42.46,-0.1835,0.1364,-0.0236,0.9732,328.18,0.25,158.61,333.61
1983,19.2,42.16,-0.116,0.17,0.0158,0.9785,321.58,4.27,165.75,334.52
1984,19.5,41.86,-0.0964,0.185,0.0391,0.9772,318.53,6.88,167.48,329.04
1985,18.45,42.16,0.0504,0.176,0.2173,0.9588,317.88,25.31,181.24,331.78
1986,18.6,41.71,0.1845,0.168,0.3403,0.9066,309.03,37.94,194.12,324.33
1987,20.71,40.81,0.2647,0.136,0.4286,0.8531,305.37,47.9,202.15,324.9
1988,21.61,42.01,0.3472,0.1896,0.7183,0.5723,268.57,98.54,190.32,324.16
1989,21.16,38.86,0.2813,0.231,0.9182,0.1559,287.87,168.85,155.4,318.22
1990,22.51,37.96,0.1304,0.3489,0.9219,-0.1068,340.91,196.98,137.12,319.75
1991,20.41,34.96,-0.0276,0.4098,0.872,-0.2663,30.9,207.28,133.42,311.26
1992,21.76,33.76,-0.1091,0.3544,0.7937,-0.4822,61.99,233.39,147.75,312.91
1993,23.11,31.06,-0.0679,0.3201,0.7397,-0.5881,56.98,250.1,153.39,311.84
1994,21.61,30.31,0.0044,0.2252,0.7429,-0.6304,32.22,257.67,159.27,309.45
1995,21.76,31.66,0.0558,0.1547,0.787,-0.5947,11.03,253.27,161.86,309.17
1996,21.16,31.81,0.0008,0.0971,0.7929,-0.6016,13.27,253.86,171.03,308.86
1997,21.76,34.51,0.0093,0.1594,0.8162,-0.5552,18.63,247.15,164.09,311.48
1998,21.16,34.21,0.0772,0.2902,0.8004,-0.5188,20.46,242.8,146.39,310.17
1999,19.95,34.81,0.1344,0.2946,0.8384,-0.4384,3.78,234.57,142.25,309.56
2000,18.45,35.11,0.1043,0.2512,0.9034,-0.3315,357.49,220.66,148.45,306.05
2001,20.71,34.51,0.0905,0.3291,0.9224,-0.1806,354.49,203.16,140.16,311.86
2002,19.35,37.81,0.1738,0.3663,0.9122,-0.0586,328.17,194.1,134.26,310.14
2003,19.2,37.66,0.2152,0.2899,0.9313,0.0473,309.27,182.33,144.89,310.66
2004,19.35,39.16,0.2618,0.1744,0.9407,0.1267,295.06,169.97,161.92,313.7
2005,20.71,37.96,0.2868,0.1018,0.8206,0.4836,290.62,116.56,187.71,314.79
2006,20.41,38.56,0.3021,-0.0022,0.3878,0.8708,333.36,44.07,212.85,317.87
2007,20.11,42.01,0.2787,-0.0039,0.1746,0.9444,349.68,19.47,211.99,324.38
2008,19.2,43.36,0.133,-0.07,0.1124,0.9822,12.36,13.93,196.17,326.41
2009,20.86,42.76,-0.0356,-0.0867,0.0245,0.9953,20.08,2.48,176.12,329.77
2010,20.41,42.76,-0.1311,-0.0643,-0.0286,0.9889,13.75,355.75,164.64,330.48
2011,19.5,44.71,-0.2055,-0.1136,-0.1378,0.9622,18.63,341.57,154.38,334.86
2012,21.61,43.81,-0.2749,-0.1587,-0.284,0.9047,15.06,322.67,143.65,339.44
2013,20.26,44.41,-0.1718,-0.1319,-0.2713,0.9378,17.74,325.88,156.51,341.18
2014,21.76,45.76,-0.0182,-0.0721,-0.1228,0.9896,15.9,345.64,176.89,338.88
2015,20.71,44.71,0.1114,-0.014,-0.0443,0.9927,4.31,355.13,192.71,335.46
2016,20.71,45.46,0.2092,0.0535,-0.0727,0.9737,351.55,350.54,204.6,333.1
2017,20.41,43.06,0.3,0.097,-0.0109,0.9489,339.54,355.4,215.5,332.1
2018,21.01,45.46,0.3717,0.1481,0.1807,0.8985,312.79,13.55,222.11,331.82
2019,21.46,43.66,0.3657,0.1124,0.2542,0.8883,314.65,23.6,219.95,329.27
2020,21.91,45.31,0.3768,0.0982,0.3066,0.8685,312.64,30.05,220.46,328.63
2021,21.91,45.91,0.3958,0.1536,0.288,0.8584,301.11,25.35,222.74,328.63
2022,21.61,43.81,0.3988,0.1971,0.2158,0.8692,298.05,14.73,225.18,326.86
2023,21.46,46.06,0.37,0.1563,0.1196,0.908,316.29,6.28,223.13,326.4
2024,21.16,44.86,0.2678,0.1046,-0.0138,0.9577,337.75,355.18,211.71,326.31
2025,21.01,48.31,0.1672,-0.0057,-0.1516,0.9742,7.07,342.9,198.94,332.46
2026,20.71,44.71,0.1361,-0.1508,-0.1557,0.9667,39.01,343.99,193.26,332.12
2027,21.76,46.81,0.2395,-0.2263,0.0158,0.944,49.64,8.76,210.41,334.23
2028,24.31,45.46,0.4753,-0.2766,0.2377,0.8007,25.07,41.25,246.12,334.29
2029,25.21,45.61,0.7114,-0.3742,0.2815,0.5241,359.06,55.84,286.99,330.26
2030,26.11,44.71,0.6338,-0.5596,0.3047,0.4385,12.0,79.1,295.6,329.62
2031,27.76,45.31,0.6022,-0.6458,0.322,0.3414,6.09,92.39,304.08,331.85
2032,30.91,45.76,0.4114,-0.7963,0.3026,0.3242,31.01,117.93,309.02,336.87
2033,31.36,46.06,0.2254,-0.8784,0.2905,0.3052,47.82,141.16,314.86,337.87
2034,31.66,46.06,0.1604,-0.8897,0.3269,0.2755,45.31,149.7,313.44,338.53
2035,32.71,47.56,-0.0349,-0.8718,0.4426,0.2071,46.15,172.35,304.6,344.37
2036,34.21,46.51,-0.2466,-0.8242,0.4566,0.2266,73.55,194.43,306.85,344.55
2037,31.96,47.86,-0.404,-0.7032,0.5624,0.1613,85.88,211.9,295.53,343.52
2038,33.61,46.66,-0.4042,-0.6424,0.6358,0.1408,88.02,208.23,282.2,347.42
2039,32.71,46.51,-0.3037,-0.5485,0.7714,0.1087,72.02,191.8,254.67,347.58
2040,30.76,47.41,-0.1144,-0.5227,0.841,0.0795,32.0,179.15,243.61,345.77
2041,30.91,46.06,0.0823,-0.423,0.9019,0.0284,345.71,173.0,230.69,342.24
2042,28.06,47.11,0.2482,-0.2885,0.9232,-0.0544,301.38,177.19,215.45,337.36
2043,27.76,45.61,0.3491,-0.0515,0.9203,-0.169,277.4,201.48,178.23,338.2
2044,25.36,46.06,0.3256,0.2983,0.8549,-0.2724,313.58,225.9,131.59,330.15
2045,26.56,44.71,0.0817,0.6442,0.712,-0.2671,26.33,209.92,99.26,330.05
2046,27.01,44.56,-0.0252,0.7966,0.5077,-0.3271,66.28,200.41,71.15,330.7
2047,27.01,44.11,-0.0177,0.8197,0.338,-0.4621,100.62,206.34,57.36,326.09
2048,24.46,43.81,-0.1642,0.633,0.2272,-0.7216,162.35,308.49,160.71,324.56
2049,23.56,41.56,-0.1617,0.4534,0.0969,-0.8711,110.42,357.76,199.87,320.59
2050,23.11,41.71,0.2007,0.2464,-0.1346,-0.9385,62.21,10.34,158.75,317.73
2051,19.05,40.21,0.4915,-0.0452,-0.406,-0.7691,38.49,45.12,122.89,313.68
2052,16.05,39.91,0.6944,-0.3007,-0.5823,-0.2971,78.1,79.53,79.21,308.82
2053,13.2,38.56,0.6498,-0.459,-0.5468,0.2611,143.69,93.55,31.47,307.18
2054,8.85,35.86,0.3763,-0.559,-0.3288,0.6616,161.63,354.79,234.83,297.78
2055,7.2,34.21,-0.0233,-0.5118,-0.0045,0.8587,123.01,356.21,174.63,294.78
2056,5.4,30.76,-0.318,-0.2651,0.2299,0.8807,75.65,17.41,146.3,292.71
2057,3.0,28.81,-0.5632,-0.1132,0.3318,0.7483,65.78,26.08,113.89,289.65
2058,1.65,28.36,-0.7469,-0.0686,0.3555,0.5578,74.82,21.73,80.94,281.73
2059,1.65,29.86,-0.7707,-0.019,0.4557,0.4449,92.01,32.79,74.23,290.77
2060,1.65,29.56,-0.7613,0.0145,0.5045,0.407,98.3,41.42,75.87,300.07
2061,1.65,29.56,-0.7463,-0.0361,0.4929,0.4458,100.34,37.02,79.52,294.62
2062,1.35,27.91,-0.6696,-0.1762,0.4686,0.5487,110.34,29.15,94.14,288.43
2063,2.7,28.36,-0.4757,-0.4465,0.3212,0.6864,133.43,2.35,112.09,293.7
2064,4.95,29.11,-0.0443,-0.7245,-0.0111,0.6877,169.15,237.76,55.0,298.41
2065,6.75,30.91,0.4643,-0.6504,-0.3322,0.501,147.55,103.85,353.21,294.89
2066,8.4,30.01,0.6833,-0.5023,-0.4842,0.2152,122.78,86.83,23.68,293.96
2067,10.05,32.26,0.7201,-0.3745,-0.5836,0.025,118.46,85.71,51.64,295.73
2068,12.0,32.11,0.726,-0.0836,-0.6653,-0.1526,140.28,72.75,78.42,297.0
2069,13.2,31.36,0.7736,-0.0789,-0.5643,-0.2772,112.07,51.12,67.99,298.51
2070,14.1,31.21,0.8541,-0.1087,-0.3345,-0.3831,58.43,30.43,56.42,299.52
2071,15.45,32.71,0.8341,0.006,-0.2387,-0.4973,47.68,14.4,64.66,302.94
2072,16.95,33.31,0.8305,0.0405,-0.0432,-0.5538,13.41,358.88,67.33,304.24
2073,19.2,36.16,0.8507,-0.0228,0.2517,-0.461,306.61,347.51,59.88,307.14
2074,18.45,38.71,0.7414,-0.139,0.5229,-0.3968,235.3,333.24,72.69,310.11
2075,18.75,38.26,0.7469,-0.2294,0.4979,-0.3764,227.2,355.4,56.5,309.07
2076,19.8,40.66,0.694,-0.2821,0.5401,-0.3834,209.95,354.99,61.68,310.79
2077,19.8,40.21,0.6766,-0.3296,0.5173,-0.4073,208.8,5.67,57.69,310.42
2078,20.86,40.21,0.6636,-0.3421,0.4111,-0.523,230.75,3.22,74.44,313.2
2079,21.01,39.46,0.6386,-0.2888,0.4194,-0.577,239.35,346.56,92.03,313.22
2080,21.01,41.11,0.6195,-0.2893,0.49,-0.5408,226.16,334.04,99.56,311.01
2081,21.46,41.11,0.5726,-0.2602,0.5074,-0.589,234.85,319.39,116.96,313.82
2082,22.51,40.81,0.5534,-0.2187,0.3675,-0.7147,267.99,335.94,114.83,316.17
2083,22.51,37.96,0.4723,-0.2364,0.2541,-0.8103,282.92,346.05,124.43,311.59
2084,22.81,37.66,0.389,-0.2208,0.1913,-0.8737,295.35,348.91,135.22,311.3
2085,24.76,37.21,0.2857,-0.1616,0.1857,-0.9262,312.17,344.02,149.12,314.31
2086,26.11,38.71,0.1776,-0.1753,0.2845,-0.9256,309.63,329.12,165.34,315.5
2087,25.06,37.21,0.1587,-0.2483,0.3371,-0.8941,293.11,321.1,171.98,315.17
2088,26.86,39.46,0.1164,-0.2942,0.2673,-0.9102,286.58,328.56,176.1,319.29
2089,26.41,37.81,-0.0264,-0.2997,0.1599,-0.9402,292.58,337.64,190.07,314.84
2090,27.61,39.01,-0.1124,-0.2884,0.103,-0.9453,297.05,342.28,198.59,318.81
2091,27.61,38.26,-0.1826,-0.313,-0.0047,-0.932,288.37,352.52,204.6,316.27
2092,29.71,36.76,-0.265,-0.2432,-0.0168,-0.9329,304.87,353.68,213.26,317.1
2093,28.51,36.76,-0.229,-0.2859,-0.0409,-0.9296,293.23,356.23,208.81,317.35
2094,29.41,38.26,-0.2081,-0.3708,-0.1058,-0.8989,269.43,2.92,204.85,318.08
2095,27.01,37.81,-0.239,-0.3365,-0.0614,-0.9088,280.28,356.33,210.79,315.81
2096,27.76,39.16,-0.2576,-0.3037,0.0453,-0.9162,295.57,343.56,216.19,316.27
2097,28.96,38.11,-0.2761,-0.3371,0.0453,-0.8989,288.94,340.8,220.36,317.0
2098,26.41,40.66,-0.3261,-0.3399,0.042,-0.8811,290.28,338.88,227.32,314.84
2099,26.86,38.26,-0.3509,-0.2873,0.1184,-0.8833,309.78,333.02,229.45,316.65
2100,29.26,38.86,-0.3675,-0.2491,0.1293,-0.8867,319.44,333.92,229.77,319.42
2101,28.06,39.76,-0.3959,-0.2338,0.1141,-0.8807,322.49,335.93,232.45,317.56
2102,28.51,41.71,-0.4031,-0.2526,0.0901,-0.875,316.65,337.12,233.91,320.43
2103,30.31,39.16,-0.3261,-0.298,0.0163,-0.897,296.8,344.78,224.29,317.98
2104,30.31,38.86,-0.254,-0.2628,-0.1222,-0.9228,293.66,6.31,208.89,319.1
2105,30.31,38.11,-0.1908,-0.2146,-0.1317,-0.9488,305.55,10.89,200.1,318.77
2106,30.61,38.71,-0.1304,-0.0581,0.007,-0.9897,346.99,358.32,195.1,317.34
2107,30.61,38.71,-0.0582,0.0796,0.0807,-0.9918,19.27,351.2,185.97,318.42
2108,28.96,38.86,-0.0505,0.1379,0.0998,-0.9841,32.7,349.03,184.3,317.8
2109,29.11,41.11,-0.0915,0.2196,0.0862,-0.9675,52.29,351.9,188.92,317.79
2110,30.91,40.81,-0.119,0.2686,0.117,-0.9487,65.02,349.19,191.14,318.7
2111,31.81,38.86,-0.1505,0.2265,0.1289,-0.9536,56.17,348.38,195.01,320.95
2112,32.26,40.21,-0.091,0.1651,0.1427,-0.9717,40.58,344.71,187.95,321.67
2113,30.16,39.46,0.0169,0.0434,0.2258,-0.9731,8.82,333.76,176.98,319.61
2114,29.26,40.96,-0.0234,-0.0587,0.4106,-0.9096,349.94,311.18,185.23,319.42
2115,29.26,42.01,-0.053,-0.0811,0.5543,-0.8267,351.36,291.93,190.26,321.16
2116,31.81,43.81,-0.0313,-0.0837,0.5874,-0.8044,348.77,287.3,188.59,326.94
2117,29.71,41.41,-0.0327,-0.0855,0.6085,-0.7883,349.1,284.24,189.0,324.74
2118,29.86,42.16,-0.0444,-0.0756,0.6677,-0.7393,353.97,275.57,189.6,324.11
2119,29.11,43.36,-0.0421,-0.06,0.6764,-0.7328,356.46,274.46,188.22,323.8
2120,29.86,43.36,-0.0622,-0.0125,0.6606,-0.748,7.28,277.3,186.3,326.44
2121,30.16,41.86,-0.0764,-0.0126,0.587,-0.8059,7.97,288.14,187.95,324.38
2122,28.51,42.46,-0.0726,-0.0579,0.5627,-0.8214,358.46,291.1,190.63,323.03
2123,29.86,43.36,-0.1423,-0.1463,0.6567,-0.726,357.07,275.43,203.51,326.04
2124,29.71,43.06,-0.2609,-0.2241,0.715,-0.6086,11.52,262.9,219.9,325.12
2125,29.71,43.06,-0.4646,-0.4286,0.6167,-0.4692,19.68,262.54,258.24,328.15
2126,29.41,43.66,-0.6042,-0.6251,0.3813,-0.3143,7.79,265.84,300.85,327.68
2127,35.71,43.36,-0.6582,-0.7292,0.1728,-0.0723,14.02,262.88,339.53,330.99
2128,33.16,43.96,-0.7557,-0.6341,-0.0173,0.1633,20.84,281.46,15.86,331.7
2129,36.91,45.91,-0.6953,-0.5801,-0.2673,0.3295,1.21,280.61,50.2,335.33
2130,38.11,44.86,-0.5841,-0.5403,-0.3398,0.5014,16.65,280.78,74.39,339.3
2131,38.86,44.86,-0.6305,-0.4395,-0.375,0.5183,358.02,289.42,79.54,338.7
2132,38.86,44.56,-0.6965,-0.3519,-0.4422,0.4422,324.51,292.29,76.78,339.08
2133,39.16,44.86,-0.7522,-0.2315,-0.4888,0.3763,291.73,300.08,73.23,340.19
2134,37.51,45.01,-0.7743,-0.1398,-0.5164,0.3382,270.33,307.09,70.39,339.19
2135,39.91,46.36,-0.7933,-0.0615,-0.497,0.3464,263.54,318.45,66.46,345.46
2136,38.26,47.11,-0.9206,0.0586,-0.245,0.2983,301.84,357.5,36.55,342.58
2137,37.36,47.41,-0.9329,0.3212,0.1131,0.1165,15.65,39.16,17.02,343.87
2138,32.71,44.71,-0.4735,0.7399,0.4684,0.094,35.45,124.08,55.2,342.68
2139,28.21,48.01,-0.1726,0.8037,0.4422,0.3588,309.81,138.94,67.16,350.34
2140,29.41,46.06,-0.0743,0.7176,0.4772,0.5017,279.03,129.67,86.91,358.83
2141,29.26,47.71,-0.1515,0.7347,0.5777,0.3219,325.34,141.49,82.45,2.64
2142,30.31,48.01,-0.2339,0.809,0.5391,0.0152,26.31,156.08,64.56,359.15
2143,26.71,47.41,-0.2303,0.849,0.422,-0.2193,69.04,165.52,48.34,353.59
2144,26.71,47.71,-0.0439,0.8743,0.4261,-0.2283,51.78,187.52,53.69,354.23
2145,25.96,46.96,0.2374,0.8047,0.4518,-0.3032,31.74,223.0,64.91,355.7
2146,23.71,45.91,0.3645,0.6588,0.4457,-0.4842,36.5,253.77,81.9,358.91
2147,21.91,44.86,0.3994,0.6135,0.3872,-0.5605,44.47,266.75,85.55,358.04
2148,22.66,46.36,0.4263,0.5904,0.296,-0.6181,57.04,278.35,86.04,355.08
2149,19.8,45.91,0.4507,0.5971,0.2476,-0.6156,61.59,281.02,82.01,356.53
2150,20.26,45.01,0.4957,0.6154,0.2507,-0.5593,52.18,277.48,73.92,359.15
2151,19.5,44.71,0.4755,0.7012,0.1826,-0.4988,63.46,266.62,59.18,358.24
2152,20.41,44.86,0.3557,0.8285,0.1118,-0.4178,75.57,239.77,37.63,357.89
2153,21.61,45.31,0.0802,0.9241,-0.0007,-0.3735,87.34,191.78,4.65,356.82
2154,21.76,46.81,-0.1649,0.9295,0.026,-0.3289,76.62,158.35,355.61,348.69
2155,22.66,45.91,-0.129,0.9298,0.0513,-0.3409,80.66,164.4,0.55,348.03
2156,22.66,45.91,-0.0528,0.8219,0.1725,-0.5403,130.01,193.63,32.41,343.41
2157,19.5,45.76,-0.0195,0.5414,0.3576,-0.7607,113.77,286.82,139.13,345.34
2158,16.95,45.46,0.0226,0.3084,0.5779,-0.7553,52.17,279.09,154.22,348.01
2159,17.4,42.61,0.1084,0.1518,0.721,-0.6674,5.31,265.08,158.66,347.37
2160,15.3,42.01,0.2057,-0.0512,0.7959,-0.5672,314.65,252.85,170.53,349.99
2161,14.25,42.76,0.2558,-0.146,0.8585,-0.4197,291.65,231.34,182.49,349.27
2162,12.45,39.91,0.1445,-0.1816,0.9643,-0.1279,322.06,191.85,199.34,354.49
2163,13.65,40.06,0.0605,-0.259,0.9548,0.1331,354.65,163.39,210.74,5.02
2164,15.15,40.81,-0.0579,-0.3572,0.882,0.3019,37.05,148.8,218.87,10.11
2165,15.0,41.41,-0.1543,-0.3663,0.81,0.4312,68.93,134.76,213.94,24.7
2166,13.65,40.81,-0.099,-0.4087,0.7705,0.479,65.93,128.43,219.62,22.66
2167,12.9,38.71,-0.013,-0.4231,0.7395,0.5234,55.03,120.62,223.65,23.84
2168,13.65,39.76,0.1264,-0.4597,0.631,0.612,47.56,103.84,233.41,28.79
2169,14.25,38.86,0.2952,-0.4812,0.4791,0.6722,42.7,85.2,247.08,23.34
2170,11.85,37.96,0.393,-0.4849,0.3509,0.6981,47.32,71.97,256.05,25.69
2171,12.75,37.51,0.3548,-0.5104,0.2194,0.752,75.46,61.06,253.3,17.01
2172,10.8,36.16,0.3606,-0.4382,0.1933,0.8003,68.39,49.14,244.52,30.26
2173,10.95,35.26,0.3254,-0.4305,0.2656,0.7989,61.99,55.27,240.84,29.32
2174,11.55,36.16,0.2919,-0.49,0.3458,0.7451,63.78,70.7,245.7,21.29
2175,12.15,36.61,0.3011,-0.5564,0.4259,0.6468,55.2,88.83,256.98,29.05
2176,13.35,37.66,0.3212,-0.5677,0.433,0.6221,50.7,91.25,260.51,21.47
2177,13.65,37.66,0.3723,-0.6241,0.4259,0.539,41.67,98.73,273.45,17.1
2178,12.75,40.21,0.3821,-0.6995,0.3961,0.4559,39.15,108.07,286.69,18.84
2179,12.9,39.76,0.2031,-0.7828,0.4785,0.3422,39.91,136.64,289.13,22.15
2180,15.15,39.76,0.0397,-0.8007,0.5349,0.2667,45.24,157.8,288.02,16.54
2181,15.9,40.06,-0.0661,-0.8297,0.5391,0.1286,33.09,178.27,293.72,20.67
2182,17.4,40.51,-0.1062,-0.869,0.4832,-0.0092,9.94,191.2,302.33,22.06
2183,18.45,41.11,-0.1539,-0.849,0.5043,-0.0343,11.14,197.3,299.42,11.49
2184,20.41,40.66,-0.1761,-0.8546,0.4845,-0.0624,7.34,201.23,301.58,16.78
2185,18.45,41.56,-0.2502,-0.8592,0.4188,-0.1543,353.63,214.06,307.05,18.01
2186,19.05,43.51,-0.2653,-0.8543,0.3884,-0.221,340.25,219.37,307.56,17.07
2187,20.11,41.71,-0.3168,-0.8497,0.3438,-0.2439,337.31,226.06,311.11,14.24
2188,21.16,42.01,-0.3099,-0.8645,0.3026,-0.2549,330.68,225.51,315.24,13.56
2189,19.95,41.56,-0.3071,-0.8475,0.3249,-0.286,326.84,227.48,310.72,13.93
2190,20.11,40.96,-0.2904,-0.8407,0.329,-0.3172,319.97,227.89,308.29,20.84
2191,21.76,41.86,-0.2934,-0.8348,0.3781,-0.2721,333.11,225.66,305.59,14.69
2192,20.11,40.66,-0.2998,-0.8244,0.3716,-0.3041,327.65,228.58,304.13,18.18
2193,19.8,41.71,-0.2622,-0.8269,0.3233,-0.3782,305.76,229.63,304.57,22.99
2194,20.86,41.71,-0.1572,-0.8635,0.299,-0.3745,292.89,216.48,310.45,15.67
2195,21.46,41.86,-0.0881,-0.8591,0.3331,-0.3784,287.48,210.02,307.57,9.92
2196,19.8,41.71,-0.0633,-0.8393,0.2445,-0.4814,258.0,212.88,311.49,12.39
2197,19.8,42.01,0.0944,-0.799,0.0932,-0.5865,214.56,171.94,352.63,10.3
2198,20.71,43.96,0.2989,-0.7121,-0.001,-0.6352,230.58,91.91,63.15,6.2
2199,20.71,42.91,0.3491,-0.6844,-0.0228,-0.6397,241.44,83.0,69.31,358.34
2200,22.06,43.96,0.2797,-0.6962,-0.0055,-0.6611,226.89,85.58,71.58,2.34
2201,20.71,42.61,0.2262,-0.6421,-0.044,-0.7312,226.41,64.2,100.68,1.25
2202,23.11,42.46,0.1619,-0.6062,-0.1093,-0.7709,231.87,56.54,119.08,0.0
2203,23.11,42.76,0.2039,-0.6542,-0.016,-0.7282,217.77,63.66,100.86,3.34
2204,21.16,44.11,0.2386,-0.6708,-0.0347,-0.7014,224.86,75.15,87.94,2.84
2205,20.11,43.06,0.2019,-0.5921,-0.1506,-0.7655,244.52,61.64,114.03,5.12
2206,21.91,43.51,0.1795,-0.4663,-0.1177,-0.8582,261.41,34.51,140.15,358.04
2207,23.26,44.71,0.1566,-0.3452,-0.0247,-0.925,281.77,11.44,156.7,0.37
2208,23.26,44.71,0.1938,-0.281,0.0902,-0.9356,291.78,355.86,157.86,359.26
2209,24.16,42.76,0.1517,-0.2323,0.1144,-0.9539,302.91,350.32,164.4,358.22
2210,25.96,44.11,0.134,-0.1474,0.2257,-0.9536,320.04,335.42,168.39,4.63
2211,25.06,44.41,0.0997,-0.0442,0.2985,-0.9482,343.51,325.74,170.54,4.45
2212,26.56,43.66,0.0952,0.0766,0.3705,-0.9207,8.1,315.68,166.55,3.56
2213,28.21,45.31,0.1129,0.2347,0.4534,-0.8524,34.64,300.1,154.87,6.67
2214,29.11,45.46,0.0058,0.3786,0.5043,-0.7761,71.15,284.58,151.29,11.08
2215,29.86,43.36,-0.0774,0.4966,0.5008,-0.7047,102.04,270.47,141.87,9.42
2216,32.41,44.71,-0.1876,0.5711,0.4084,-0.6869,139.37,272.33,143.03,6.08
2217,31.66,44.41,-0.3505,0.4299,0.2912,-0.7794,121.93,341.67,217.57,4.88
2218,33.31,45.31,-0.3979,0.2295,0.1131,-0.881,59.27,358.9,228.32,3.61
2219,31.66,45.01,-0.3876,0.1359,0.0747,-0.9087,35.5,358.17,225.92,358.1
