,time,acc_X,acc_Y,acc_Z,gyro_X,gyro_Y,gyro_Z,heading
3140,-0.4203,-0.1997,0.8659,0.1834,106.49,165.51,198.68,301.74
3141,-0.4204,-0.1985,0.866,0.1842,106.51,165.26,198.4,310.01
3142,-0.4199,-0.1974,0.8664,0.1845,106.36,165.12,198.19,304.24
3143,-0.4189,-0.1963,0.8672,0.1842,106.04,165.06,198.03,305.58
3144,-0.418,-0.1952,0.8679,0.1843,105.78,164.95,197.83,307.02
3145,-0.4182,-0.1941,0.8679,0.1848,105.81,164.77,197.59,307.54
3146,-0.4186,-0.193,0.8678,0.1856,105.9,164.54,197.34,309.04
3147,-0.4185,-0.192,0.8679,0.1862,105.87,164.35,197.11,303.58
3148,-0.4184,-0.1909,0.8681,0.1869,105.82,164.15,196.88,305.12
3149,-0.4183,-0.1899,0.8682,0.1876,105.81,163.94,196.64,305.16
3150,-0.4181,-0.1887,0.8684,0.1883,105.74,163.71,196.38,305.3
3151,-0.418,-0.1876,0.8686,0.1887,105.68,163.55,196.16,306.35
3152,-0.4176,-0.1865,0.869,0.1889,105.54,163.42,195.95,301.23
3153,-0.417,-0.1854,0.8695,0.189,105.36,163.32,195.77,306.79
3154,-0.4166,-0.1842,0.8699,0.1893,105.23,163.16,195.54,307.94
3155,-0.4167,-0.1831,0.8699,0.1898,105.23,162.99,195.32,304.24
3156,-0.4169,-0.182,0.8699,0.1906,105.25,162.76,195.06,304.55
3157,-0.4169,-0.1809,0.87,0.1913,105.24,162.56,194.82,306.37
3158,-0.4169,-0.1798,0.8701,0.1919,105.2,162.36,194.58,302.76
3159,-0.4169,-0.1787,0.8702,0.1924,105.18,162.19,194.35,303.8
3160,-0.4164,-0.1777,0.8706,0.1926,105.03,162.06,194.16,305.16
3161,-0.4161,-0.1767,0.8709,0.1929,104.93,161.93,193.98,305.16
3162,-0.4156,-0.1755,0.8712,0.1934,104.76,161.75,193.75,305.74
3163,-0.4155,-0.1744,0.8714,0.194,104.71,161.57,193.52,302.88
3164,-0.4157,-0.1733,0.8714,0.1945,104.73,161.39,193.28,309.04
3165,-0.4156,-0.1722,0.8716,0.1949,104.67,161.24,193.08,302.38
3166,-0.415,-0.1708,0.8721,0.1952,104.47,161.07,192.82,306.3
3167,-0.415,-0.1699,0.872,0.1961,104.46,160.84,192.59,305.58
3168,-0.4161,-0.169,0.8714,0.1975,104.73,160.53,192.31,308.13
3169,-0.4158,-0.1678,0.8716,0.1982,104.62,160.31,192.05,302.76
3170,-0.4153,-0.1665,0.8721,0.1983,104.44,160.21,191.85,308.98
3171,-0.414,-0.1654,0.873,0.1979,104.06,160.19,191.72,302.44
3172,-0.4131,-0.1642,0.8737,0.1977,103.75,160.13,191.55,302.91
3173,-0.4132,-0.1632,0.8737,0.1981,103.75,159.98,191.34,303.57
3174,-0.4136,-0.1622,0.8735,0.1989,103.84,159.76,191.11,304.7
3175,-0.4137,-0.1612,0.8735,0.1995,103.83,159.59,190.89,305.58
3176,-0.4134,-0.1602,0.8737,0.2,103.72,159.42,190.68,301.74
3177,-0.4133,-0.1592,0.8737,0.201,103.67,159.18,190.45,302.81
3178,-0.413,-0.1581,0.874,0.2013,103.56,159.04,190.25,304.55
3179,-0.4129,-0.157,0.8742,0.2017,103.49,158.89,190.03,307.65
3180,-0.4126,-0.1558,0.8744,0.2021,103.36,158.74,189.82,305.3
3181,-0.4117,-0.1546,0.875,0.2022,103.08,158.63,189.64,306.79
3182,-0.4112,-0.1536,0.8754,0.2024,102.92,158.53,189.46,305.67
3183,-0.4114,-0.1524,0.8754,0.2028,102.91,158.38,189.24,307.18
3184,-0.4116,-0.1514,0.8754,0.2033,102.92,158.2,189.02,307.54
3185,-0.4118,-0.1503,0.8753,0.2043,102.93,157.95,188.75,305.1
3186,-0.412,-0.149,0.8752,0.2052,102.95,157.69,188.46,304.7
3187,-0.412,-0.1477,0.8753,0.2057,102.9,157.51,188.21,305.78
3188,-0.4117,-0.1466,0.8755,0.2062,102.77,157.36,188.01,303.57
3189,-0.4112,-0.1455,0.8759,0.2064,102.6,157.24,187.82,304.01
3190,-0.4111,-0.1444,0.876,0.2067,102.51,157.1,187.62,306.3
3191,-0.4109,-0.1433,0.8762,0.2072,102.41,156.95,187.41,306.87
3192,-0.4108,-0.1422,0.8763,0.2078,102.35,156.77,187.2,305.12
3193,-0.4107,-0.1412,0.8764,0.2083,102.26,156.6,186.99,300.83
3194,-0.411,-0.1401,0.8762,0.2088,102.31,156.43,186.76,300.19
3195,-0.4112,-0.139,0.8761,0.2096,102.31,156.21,186.52,304.45
3196,-0.4107,-0.1377,0.8765,0.21,102.13,156.07,186.3,306.11
3197,-0.4102,-0.1366,0.8768,0.2105,101.93,155.9,186.09,304.51
3198,-0.411,-0.1357,0.8762,0.2118,102.11,155.59,185.81,303.21
3199,-0.4114,-0.1345,0.876,0.2126,102.16,155.37,185.55,305.3
3200,-0.4113,-0.1332,0.8762,0.2131,102.06,155.19,185.3,306.27
3201,-0.4104,-0.132,0.8768,0.213,101.78,155.14,185.14,303.92
3202,-0.4095,-0.1308,0.8775,0.2127,101.49,155.13,185.02,306.37
3203,-0.4098,-0.1297,0.8774,0.2131,101.49,154.98,184.81,308.47
3204,-0.4103,-0.1287,0.8771,0.2142,101.58,154.71,184.54,307.91
3205,-0.4104,-0.1274,0.8769,0.2151,101.55,154.45,184.26,309.04
3206,-0.4101,-0.1262,0.8771,0.2158,101.4,154.26,184.02,301.23
3207,-0.4095,-0.1252,0.8774,0.2164,101.21,154.1,183.84,308.35
3208,-0.4088,-0.1242,0.8777,0.2168,100.99,153.99,183.67,302.74
3209,-0.4084,-0.1231,0.878,0.2171,100.82,153.87,183.49,305.58
3210,-0.4081,-0.1222,0.8782,0.2173,100.69,153.77,183.34,305.18
3211,-0.4075,-0.1211,0.8787,0.2174,100.47,153.7,183.2,302.92
3212,-0.407,-0.12,0.879,0.2175,100.3,153.61,183.03,306.79
3213,-0.4072,-0.1188,0.879,0.2178,100.27,153.48,182.81,304.51
3214,-0.4076,-0.1177,0.8788,0.2185,100.33,153.28,182.57,301.24
3215,-0.4075,-0.1166,0.8788,0.2194,100.23,153.06,182.34,307.87
3216,-0.4071,-0.1154,0.8789,0.2201,100.06,152.87,182.12,307.18
3217,-0.4068,-0.1143,0.8791,0.2206,99.93,152.72,181.91,302.44
3218,-0.4061,-0.1132,0.8794,0.221,99.7,152.59,181.73,304.59
3219,-0.4055,-0.1121,0.8798,0.2214,99.49,152.48,181.57,309.04
3220,-0.4052,-0.111,0.88,0.2216,99.33,152.38,181.4,305.02
3221,-0.4048,-0.11,0.8802,0.2219,99.18,152.27,181.23,303.47
3222,-0.4045,-0.109,0.8803,0.2225,99.05,152.12,181.05,306.32
3223,-0.4046,-0.1078,0.8803,0.2231,99.0,151.93,180.82,305.84
3224,-0.4046,-0.1067,0.8803,0.2236,98.94,151.78,180.62,305.12
3225,-0.4042,-0.1057,0.8804,0.2242,98.79,151.63,180.43,304.62
3226,-0.4035,-0.1043,0.8809,0.2243,98.51,151.53,180.23,304.45
3227,-0.4031,-0.1032,0.8811,0.225,98.35,151.38,180.05,308.98
3228,-0.4036,-0.1024,0.8806,0.2261,98.42,151.11,179.82,305.88
3229,-0.403,-0.1013,0.8809,0.2268,98.2,150.95,179.62,306.15
3230,-0.4018,-0.1002,0.8815,0.227,97.84,150.9,179.5,305.18
3231,-0.4002,-0.0991,0.8825,0.2264,97.39,150.98,179.45,302.88
3232,-0.3993,-0.0979,0.8832,0.2258,97.09,151.03,179.36,305.67
3233,-0.3993,-0.097,0.8832,0.2261,97.03,150.92,179.2,302.26
3234,-0.3995,-0.0961,0.883,0.2269,97.02,150.73,179.0,304.59
3235,-0.399,-0.0951,0.8831,0.2276,96.85,150.56,178.81,306.15
3236,-0.398,-0.0942,0.8836,0.2281,96.55,150.48,178.71,304.03
3237,-0.3973,-0.0933,0.8838,0.2286,96.32,150.35,178.56,305.18
3238,-0.3966,-0.0923,0.8842,0.2288,96.08,150.28,178.43,306.72
3239,-0.396,-0.0913,0.8845,0.2291,95.87,150.19,178.29,302.44
3240,-0.3955,-0.0904,0.8848,0.2294,95.68,150.12,178.17,309.15
3241,-0.3948,-0.0893,0.8852,0.2295,95.44,150.06,178.03,304.01
3242,-0.3944,-0.0881,0.8854,0.2296,95.27,149.99,177.87,306.37
3243,-0.3943,-0.0873,0.8854,0.23,95.19,149.87,177.72,307.52
3244,-0.3943,-0.0863,0.8853,0.2309,95.13,149.67,177.51,307.87
3245,-0.3941,-0.0852,0.8852,0.2319,94.99,149.45,177.29,302.5
3246,-0.3938,-0.0842,0.8852,0.2328,94.87,149.26,177.1,308.35
3247,-0.3935,-0.0833,0.8853,0.2333,94.72,149.13,176.93,305.16
3248,-0.3931,-0.0822,0.8854,0.234,94.55,148.97,176.75,304.03
3249,-0.3925,-0.0814,0.8856,0.2345,94.35,148.87,176.63,308.06
3250,-0.3923,-0.0803,0.8857,0.2349,94.21,148.74,176.46,310.05
3251,-0.3923,-0.0794,0.8857,0.2353,94.15,148.63,176.3,303.8
3252,-0.3923,-0.0785,0.8857,0.2357,94.09,148.51,176.14,303.8
3253,-0.3918,-0.0772,0.886,0.2359,93.87,148.43,175.96,305.78
3254,-0.3911,-0.0762,0.8861,0.2367,93.64,148.28,175.81,306.53
3255,-0.3918,-0.0754,0.8855,0.2381,93.73,147.97,175.55,307.26
3256,-0.3918,-0.0743,0.8853,0.2392,93.66,147.72,175.31,305.2
3257,-0.3917,-0.0731,0.8853,0.2398,93.54,147.57,175.11,308.06
3258,-0.391,-0.0722,0.8857,0.2397,93.3,147.56,175.02,304.03
3259,-0.3899,-0.0709,0.8864,0.2394,92.97,147.59,174.91,306.23
3260,-0.3897,-0.0698,0.8865,0.2396,92.84,147.5,174.76,306.87
3261,-0.3901,-0.0689,0.8861,0.2405,92.86,147.29,174.54,306.23
3262,-0.3901,-0.068,0.886,0.2415,92.78,147.09,174.35,304.65
3263,-0.39,-0.0669,0.8859,0.2422,92.67,146.91,174.14,301.1
3264,-0.3898,-0.0659,0.8858,0.243,92.55,146.73,173.97,306.35
3265,-0.3895,-0.065,0.8858,0.2437,92.4,146.59,173.8,306.3
3266,-0.3896,-0.0638,0.8856,0.2444,92.33,146.41,173.58,302.76
3267,-0.3894,-0.0628,0.8857,0.2449,92.2,146.28,173.42,309.65
3268,-0.3887,-0.0618,0.8861,0.2449,91.97,146.26,173.31,304.55
3269,-0.3878,-0.0606,0.8865,0.245,91.65,146.23,173.2,307.94
3270,-0.3875,-0.0595,0.8867,0.245,91.5,146.17,173.05,307.61
3271,-0.3876,-0.0584,0.8866,0.2456,91.45,146.01,172.85,304.7
3272,-0.3876,-0.0574,0.8864,0.2464,91.36,145.83,172.66,303.57
3273,-0.3876,-0.0564,0.8863,0.2472,91.28,145.66,172.47,308.47
3274,-0.3874,-0.0555,0.8863,0.2476,91.16,145.55,172.32,305.09
3275,-0.3871,-0.0545,0.8863,0.2482,91.0,145.43,172.17,302.38
3276,-0.3866,-0.0537,0.8865,0.2486,90.81,145.34,172.05,306.71
3277,-0.3862,-0.0525,0.8866,0.2491,90.63,145.22,171.88,302.26
3278,-0.386,-0.0514,0.8866,0.2494,90.5,145.12,171.72,307.37
3279,-0.3856,-0.0503,0.8868,0.2496,90.32,145.06,171.58,306.19
3280,-0.3849,-0.0491,0.8872,0.2498,90.04,144.99,171.44,301.37
3281,-0.3852,-0.0482,0.8867,0.2512,90.04,144.71,171.2,302.18
3282,-0.3856,-0.0471,0.8861,0.2527,90.01,144.41,170.94,305.88
3283,-0.3853,-0.0458,0.8862,0.2534,89.83,144.25,170.73,308.94
3284,-0.3846,-0.0448,0.8865,0.2533,89.6,144.23,170.63,307.18
3285,-0.3835,-0.0436,0.8872,0.2527,89.26,144.33,170.58,306.25
3286,-0.3829,-0.0424,0.8876,0.2525,89.04,144.32,170.46,303.58
3287,-0.383,-0.0414,0.8874,0.2532,88.98,144.17,170.28,302.96
3288,-0.3833,-0.0404,0.8871,0.254,88.95,143.98,170.07,307.91
3289,-0.3832,-0.0394,0.887,0.2546,88.84,143.84,169.9,303.47
3290,-0.3828,-0.0385,0.887,0.2553,88.65,143.71,169.76,305.68
3291,-0.3824,-0.0375,0.8871,0.256,88.46,143.57,169.6,305.22
3292,-0.3819,-0.0364,0.8872,0.2564,88.25,143.47,169.46,303.8
3293,-0.3817,-0.0352,0.8872,0.2569,88.11,143.36,169.29,304.45
3294,-0.3812,-0.0342,0.8874,0.2569,87.93,143.33,169.18,308.42
3295,-0.3806,-0.0331,0.8877,0.2569,87.69,143.31,169.07,306.19
3296,-0.3801,-0.0318,0.8879,0.2573,87.48,143.22,168.9,303.47
3297,-0.3801,-0.0307,0.8878,0.2577,87.36,143.09,168.73,304.49
3298,-0.3801,-0.0297,0.8876,0.2584,87.27,142.94,168.54,305.09
3299,-0.3803,-0.0285,0.8873,0.2594,87.21,142.71,168.3,304.62
3300,-0.3807,-0.0273,0.8869,0.2604,87.18,142.49,168.06,305.77
3301,-0.3808,-0.0261,0.8867,0.261,87.08,142.33,167.86,302.41
3302,-0.3802,-0.025,0.8869,0.2613,86.87,142.27,167.72,304.93
3303,-0.3797,-0.0238,0.887,0.2617,86.65,142.18,167.58,305.12
3304,-0.3798,-0.0226,0.8869,0.2619,86.55,142.08,167.4,307.18
3305,-0.3797,-0.0216,0.8869,0.2623,86.44,141.98,167.25,303.37
3306,-0.3793,-0.0203,0.887,0.2624,86.25,141.92,167.09,302.92
3307,-0.3787,-0.0191,0.8872,0.2628,86.01,141.85,166.95,303.04
3308,-0.3794,-0.0183,0.8865,0.2644,86.06,141.52,166.7,310.91
3309,-0.38,-0.0172,0.8859,0.2656,86.06,141.25,166.44,306.87
3310,-0.3802,-0.0159,0.8857,0.2661,85.98,141.11,166.23,302.88
3311,-0.3795,-0.0148,0.886,0.266,85.75,141.11,166.14,301.18
3312,-0.3783,-0.0135,0.8867,0.2653,85.4,141.22,166.08,306.79
3313,-0.3778,-0.0124,0.887,0.2652,85.19,141.21,165.97,301.04
3314,-0.3784,-0.0114,0.8865,0.2661,85.21,141.01,165.75,302.92
3315,-0.3788,-0.0103,0.8861,0.2669,85.19,140.8,165.53,307.26
3316,-0.3788,-0.0091,0.8859,0.2676,85.06,140.65,165.33,305.22
3317,-0.3785,-0.0082,0.8857,0.2686,84.9,140.48,165.17,308.42
3318,-0.3782,-0.0072,0.8857,0.2691,84.72,140.37,165.03,309.7
3319,-0.3779,-0.0059,0.8857,0.2695,84.54,140.27,164.86,302.96
3320,-0.3775,-0.0049,0.8858,0.2698,84.35,140.21,164.75,306.6
3321,-0.3766,-0.0038,0.8863,0.2696,84.07,140.24,164.67,306.95
3322,-0.3757,-0.0026,0.8867,0.2693,83.79,140.28,164.59,304.24
3323,-0.3758,-0.0016,0.8866,0.2696,83.7,140.19,164.44,305.09
3324,-0.376,-0.0005,0.8863,0.2702,83.64,140.03,164.24,308.42
3325,-0.376,0.0006,0.8861,0.2711,83.53,139.87,164.06,306.03
3326,-0.3758,0.0017,0.886,0.2718,83.35,139.72,163.89,306.23
3327,-0.3755,0.0028,0.8859,0.2723,83.18,139.61,163.74,306.25
3328,-0.3749,0.0038,0.886,0.2728,82.95,139.54,163.62,305.68
3329,-0.3745,0.0048,0.8861,0.2731,82.76,139.48,163.51,303.58
3330,-0.3741,0.0058,0.8861,0.2736,82.56,139.38,163.38,308.02
3331,-0.374,0.0069,0.886,0.2741,82.44,139.26,163.2,305.54
3332,-0.3739,0.0079,0.8859,0.2746,82.31,139.15,163.06,306.64
3333,-0.3736,0.0091,0.8859,0.2748,82.14,139.09,162.91,304.55
3334,-0.3729,0.0105,0.8862,0.2749,81.85,139.07,162.79,302.54
3335,-0.3731,0.0113,0.8857,0.2759,81.79,138.87,162.61,306.87
3336,-0.3736,0.0124,0.8851,0.2772,81.77,138.61,162.37,305.58
3337,-0.3733,0.0136,0.885,0.2778,81.57,138.48,162.19,305.22
3338,-0.3721,0.0148,0.8855,0.2777,81.22,138.53,162.13,303.33
3339,-0.3707,0.0162,0.8864,0.2769,80.82,138.68,162.11,304.51
3340,-0.3704,0.0173,0.8866,0.2765,80.67,138.7,162.01,305.68
3341,-0.3709,0.0183,0.8861,0.2772,80.66,138.52,161.79,304.49
3342,-0.3712,0.0194,0.8857,0.278,80.61,138.35,161.6,308.13
3343,-0.3709,0.0204,0.8857,0.2784,80.42,138.27,161.47,304.24
3344,-0.3699,0.0214,0.8859,0.2791,80.1,138.19,161.38,303.94
3345,-0.3692,0.0225,0.8861,0.2793,79.85,138.15,161.28,302.91
3346,-0.3685,0.0237,0.8863,0.2795,79.57,138.14,161.18,304.78
3347,-0.3677,0.0246,0.8865,0.2798,79.3,138.1,161.1,305.58
3348,-0.3666,0.0255,0.887,0.2796,79.0,138.16,161.07,305.3
3349,-0.3658,0.0265,0.8874,0.2793,78.74,138.22,161.02,305.77
3350,-0.3653,0.0275,0.8877,0.2791,78.56,138.23,160.95,305.16
3351,-0.3646,0.0285,0.8879,0.2792,78.33,138.23,160.87,303.47
3352,-0.3639,0.0295,0.8881,0.2795,78.06,138.19,160.77,307.26
3353,-0.3631,0.0304,0.8882,0.28,77.79,138.12,160.69,307.44
3354,-0.3624,0.0314,0.8882,0.2807,77.54,138.04,160.58,307.91
3355,-0.3616,0.0323,0.8884,0.281,77.26,138.01,160.51,305.84
3356,-0.3607,0.0333,0.8887,0.2811,76.97,138.01,160.45,301.61
3357,-0.3595,0.0343,0.8891,0.2813,76.63,138.01,160.4,306.96
3358,-0.3589,0.0353,0.8892,0.2816,76.4,137.97,160.3,304.7
3359,-0.3586,0.0362,0.8891,0.282,76.24,137.9,160.19,304.11
3360,-0.3582,0.0371,0.8891,0.2824,76.06,137.83,160.08,304.24
3361,-0.3573,0.0384,0.8894,0.2825,75.74,137.82,159.99,307.94
3362,-0.3566,0.0392,0.8894,0.2832,75.49,137.74,159.9,310.65
3363,-0.3567,0.0399,0.8888,0.2848,75.39,137.49,159.73,305.77
3364,-0.3566,0.0409,0.8885,0.2859,75.22,137.31,159.57,304.45
3365,-0.3561,0.042,0.8885,0.2861,75.01,137.26,159.45,303.15
3366,-0.3552,0.0432,0.8891,0.2854,74.74,137.37,159.4,305.16
3367,-0.3543,0.0444,0.8896,0.2849,74.46,137.46,159.34,308.41
3368,-0.3541,0.0455,0.8895,0.2851,74.31,137.4,159.21,305.3
3369,-0.354,0.0465,0.8892,0.2862,74.16,137.22,159.05,305.16
3370,-0.3539,0.0474,0.8889,0.287,74.02,137.08,158.91,303.47
3371,-0.3534,0.0483,0.8888,0.2876,73.81,136.99,158.8,304.51
3372,-0.353,0.0492,0.8887,0.2885,73.61,136.87,158.68,306.15
3373,-0.3526,0.0501,0.8885,0.2893,73.4,136.75,158.56,311.34
3374,-0.3527,0.0511,0.8882,0.2901,73.28,136.59,158.39,306.64
3375,-0.3527,0.052,0.8879,0.2907,73.18,136.48,158.26,308.35
3376,-0.3522,0.053,0.8881,0.2907,72.98,136.47,158.18,305.88
3377,-0.3513,0.0542,0.8883,0.2908,72.69,136.48,158.09,309.32
3378,-0.351,0.0553,0.8883,0.291,72.51,136.43,157.97,309.75
3379,-0.3509,0.0564,0.8881,0.2916,72.36,136.32,157.81,304.14
3380,-0.351,0.0573,0.8877,0.2925,72.26,136.15,157.65,304.45
3381,-0.351,0.0583,0.8873,0.2934,72.12,135.99,157.49,305.22
3382,-0.351,0.0593,0.887,0.2941,71.99,135.87,157.35,304.44
3383,-0.3506,0.0603,0.887,0.2946,71.79,135.79,157.23,308.13
3384,-0.3499,0.0614,0.887,0.2948,71.55,135.76,157.13,303.58
3385,-0.3494,0.0623,0.887,0.2953,71.33,135.7,157.04,304.65
3386,-0.3492,0.0633,0.8869,0.2958,71.17,135.62,156.91,306.79
3387,-0.349,0.0644,0.8868,0.2961,71.02,135.54,156.78,307.87
3388,-0.3487,0.0655,0.8867,0.2964,70.84,135.49,156.65,303.8
3389,-0.3478,0.0668,0.8869,0.2967,70.52,135.46,156.55,305.58
3390,-0.348,0.0675,0.8862,0.2983,70.42,135.21,156.39,301.74
3391,-0.3481,0.0684,0.8857,0.2995,70.28,135.0,156.22,303.47
3392,-0.3479,0.0696,0.8855,0.3,70.11,134.91,156.07,304.24
3393,-0.3475,0.071,0.8856,0.2999,69.92,134.9,155.94,304.93
3394,-0.3466,0.0722,0.886,0.2993,69.63,135.01,155.89,306.72
3395,-0.3458,0.0734,0.8863,0.2991,69.37,135.05,155.81,307.91
3396,-0.3458,0.0742,0.886,0.2998,69.27,134.92,155.68,303.07
3397,-0.3458,0.0752,0.8857,0.3005,69.14,134.8,155.54,304.99
3398,-0.3458,0.0762,0.8854,0.301,69.0,134.7,155.39,305.12
3399,-0.3455,0.0772,0.8852,0.3017,68.82,134.6,155.27,308.41
3400,-0.3448,0.0782,0.8852,0.3024,68.55,134.51,155.17,303.48
3401,-0.3446,0.0794,0.885,0.3029,68.36,134.43,155.03,302.81
3402,-0.3448,0.0805,0.8846,0.3035,68.27,134.3,154.86,306.71
3403,-0.3443,0.0815,0.8846,0.3037,68.07,134.27,154.77,302.38
3404,-0.3432,0.0827,0.885,0.3036,67.72,134.32,154.71,305.69
3405,-0.3425,0.0841,0.8852,0.3034,67.47,134.34,154.6,308.47
3406,-0.3424,0.0852,0.885,0.3036,67.34,134.28,154.47,309.75
3407,-0.3426,0.0861,0.8846,0.3044,67.23,134.14,154.31,303.93
3408,-0.3427,0.087,0.8842,0.3054,67.11,133.97,154.16,308.79
3409,-0.3425,0.0881,0.8838,0.3062,66.94,133.84,154.02,303.58
3410,-0.342,0.0892,0.8838,0.3065,66.72,133.8,153.91,309.17
3411,-0.3415,0.0902,0.8839,0.3065,66.53,133.8,153.83,303.8
3412,-0.3409,0.0913,0.884,0.3067,66.28,133.79,153.74,306.15
3413,-0.3404,0.0925,0.8839,0.3069,66.05,133.75,153.62,305.22
3414,-0.3402,0.0935,0.8838,0.3073,65.89,133.7,153.51,304.45
3415,-0.3397,0.0945,0.8838,0.3077,65.67,133.65,153.41,305.68
3416,-0.3396,0.0956,0.8834,0.3084,65.52,133.53,153.27,307.37
3417,-0.3397,0.0966,0.8831,0.3088,65.42,133.43,153.12,303.58
3418,-0.3396,0.0976,0.8829,0.3092,65.27,133.36,152.99,302.31
3419,-0.3389,0.099,0.883,0.3094,64.98,133.34,152.88,304.03
3420,-0.3386,0.0999,0.8826,0.3103,64.79,133.21,152.76,306.32
3421,-0.3392,0.1005,0.8818,0.312,64.75,132.93,152.58,305.22
3422,-0.3391,0.1019,0.8813,0.3129,64.54,132.78,152.39,307.54
3423,-0.339,0.1032,0.8812,0.313,64.4,132.74,152.25,305.58
3424,-0.3384,0.1044,0.8815,0.3124,64.19,132.82,152.17,305.22
3425,-0.3378,0.1058,0.8817,0.3119,63.96,132.88,152.07,300.89
3426,-0.338,0.107,0.8814,0.3123,63.86,132.79,151.9,303.48
3427,-0.3384,0.108,0.8807,0.3134,63.79,132.58,151.71,303.8
3428,-0.3385,0.1092,0.8802,0.3144,63.64,132.42,151.53,306.15
3429,-0.3383,0.1102,0.8799,0.3149,63.45,132.33,151.41,307.57
3430,-0.3379,0.1112,0.8797,0.3157,63.24,132.23,151.3,303.58
3431,-0.3372,0.1124,0.8797,0.3159,62.96,132.21,151.2,309.04
3432,-0.3371,0.1136,0.8795,0.3162,62.8,132.16,151.06,310.03
3433,-0.3369,0.1146,0.8793,0.3165,62.64,132.09,150.95,307.94
3434,-0.3362,0.1158,0.8794,0.3165,62.4,132.12,150.87,303.15
3435,-0.3356,0.1172,0.8795,0.3165,62.14,132.11,150.75,304.62
3436,-0.3356,0.1182,0.8793,0.3166,62.03,132.08,150.62,303.8
3437,-0.3358,0.1194,0.8788,0.3172,61.92,131.94,150.44,309.04
3438,-0.3358,0.1204,0.8784,0.3181,61.77,131.8,150.3,304.05
3439,-0.3357,0.1214,0.878,0.3188,61.61,131.69,150.17,302.95
3440,-0.3354,0.1225,0.8778,0.3193,61.4,131.62,150.05,303.8
3441,-0.3347,0.1237,0.8778,0.3197,61.13,131.59,149.96,304.7
3442,-0.3342,0.1248,0.8777,0.32,60.89,131.56,149.86,309.6
3443,-0.3338,0.126,0.8776,0.3203,60.68,131.51,149.74,306.23
3444,-0.3335,0.1272,0.8774,0.3206,60.48,131.46,149.61,303.15
3445,-0.3331,0.1282,0.8773,0.3208,60.28,131.43,149.52,302.5
3446,-0.3328,0.1293,0.8772,0.3211,60.1,131.39,149.41,304.03
3447,-0.3328,0.1302,0.8768,0.3217,59.98,131.28,149.28,305.12
3448,-0.3327,0.1312,0.8764,0.3226,59.8,131.16,149.15,307.44
3449,-0.3322,0.1323,0.8762,0.3231,59.56,131.09,149.03,304.55
3450,-0.3318,0.1335,0.876,0.3236,59.34,131.02,148.92,302.81
3451,-0.3312,0.1346,0.8759,0.324,59.07,130.99,148.82,304.45
3452,-0.3307,0.1356,0.8758,0.3244,58.84,130.95,148.73,302.88
3453,-0.3304,0.1368,0.8756,0.3247,58.66,130.89,148.61,304.05
3454,-0.3304,0.1376,0.8752,0.3253,58.52,130.79,148.49,306.79
3455,-0.3302,0.1387,0.875,0.3258,58.34,130.72,148.38,302.92
3456,-0.3296,0.1401,0.875,0.3258,58.1,130.73,148.25,305.3
3457,-0.3292,0.1411,0.8748,0.3263,57.87,130.66,148.15,303.47
3458,-0.3295,0.1419,0.874,0.3276,57.77,130.46,148.0,309.81
3459,-0.3291,0.143,0.8738,0.3282,57.53,130.38,147.89,305.22
3460,-0.3282,0.1442,0.8739,0.3283,57.24,130.41,147.82,305.2
3461,-0.3272,0.1456,0.8743,0.3276,56.95,130.53,147.76,308.02
3462,-0.3269,0.1468,0.8745,0.327,56.81,130.61,147.66,306.37
3463,-0.3269,0.1478,0.8742,0.3274,56.68,130.53,147.54,300.76
3464,-0.3267,0.1486,0.8738,0.3281,56.52,130.43,147.43,305.09
3465,-0.3262,0.1496,0.8737,0.3284,56.29,130.4,147.35,304.55
3466,-0.3249,0.1506,0.874,0.3283,55.94,130.47,147.34,306.79
3467,-0.3237,0.1517,0.8743,0.3283,55.61,130.54,147.3,305.88
3468,-0.3224,0.1528,0.8748,0.3278,55.27,130.65,147.29,309.75
3469,-0.3213,0.1538,0.8751,0.3277,54.97,130.73,147.27,305.77
3470,-0.3203,0.1546,0.8754,0.3274,54.73,130.81,147.25,302.76
3471,-0.3195,0.1556,0.8756,0.3271,54.48,130.88,147.21,305.22
3472,-0.319,0.1567,0.8757,0.327,54.29,130.9,147.13,305.58
3473,-0.3186,0.1577,0.8757,0.3268,54.12,130.92,147.04,302.91
3474,-0.3179,0.1586,0.8757,0.3271,53.86,130.92,146.99,308.06
3475,-0.317,0.1595,0.8757,0.3274,53.59,130.92,146.94,302.26
3476,-0.3163,0.1603,0.8757,0.3278,53.34,130.89,146.89,304.14
3477,-0.3155,0.1611,0.8757,0.3282,53.09,130.88,146.85,307.18
3478,-0.3147,0.1622,0.8757,0.3285,52.79,130.87,146.78,306.79
3479,-0.314,0.1631,0.8757,0.3287,52.55,130.87,146.72,302.96
3480,-0.3136,0.164,0.8755,0.3289,52.36,130.85,146.64,308.42
3481,-0.3133,0.1649,0.8753,0.3294,52.18,130.79,146.55,304.14
3482,-0.313,0.1658,0.8751,0.3299,52.0,130.73,146.46,304.59
3483,-0.3123,0.1667,0.875,0.3303,51.74,130.69,146.39,305.58
3484,-0.3119,0.1677,0.8748,0.3306,51.54,130.67,146.3,303.57
3485,-0.3114,0.1686,0.8747,0.3309,51.34,130.64,146.23,306.3
3486,-0.311,0.1695,0.8745,0.3313,51.15,130.61,146.15,306.87
