time,acc_X,acc_Y,acc_Z,gyro_X,gyro_Y,gyro_Z,heading
-0.0467,-0.1657,0.1832,-0.9679,324.65,337.14,189.12,285.26
-0.0173,-0.073,0.0299,-0.9967,343.4,356.4,182.25,283.07
-0.1021,-0.0149,-0.155,-0.9825,353.02,17.58,191.33,291.4
-0.1442,0.1188,-0.3126,-0.9313,15.07,38.45,200.24,281.8
-0.1429,0.2375,-0.4634,-0.8417,31.01,61.64,208.56,289.82
-0.0958,0.2521,-0.6225,-0.7347,29.08,84.2,208.02,291.58
-0.1334,0.3007,-0.7246,-0.6056,19.67,103.56,217.32,291.69
-0.1467,0.4326,-0.7701,-0.4453,18.34,124.58,233.83,290.88
-0.2021,0.2891,-0.853,-0.3846,345.93,128.85,220.81,292.17
-0.2787,0.1443,-0.8947,-0.3177,311.95,134.72,208.46,289.98
-0.3458,0.1067,-0.9082,-0.2102,288.63,145.88,204.68,292.93
-0.3728,-0.0697,-0.9097,-0.1691,270.85,158.97,179.93,288.43
-0.3938,-0.2522,-0.8776,-0.1055,263.79,181.15,147.42,284.32
-0.4162,-0.2591,-0.8663,0.0957,275.63,210.99,134.5,285.95
-0.4271,-0.3277,-0.8056,0.2472,296.51,232.9,119.62,280.16
-0.5504,-0.2519,-0.5896,0.5347,315.37,281.07,106.78,287.93
-0.5231,-0.1703,-0.3643,0.7514,345.61,313.0,113.44,286.02
-0.4517,-0.0971,-0.0613,0.8848,13.37,348.6,125.24,281.99
-0.3721,-0.0218,0.1922,0.9078,21.04,19.79,137.27,283.31
-0.2219,0.0987,0.4294,0.8699,2.16,52.27,151.91,283.31
-0.0699,0.3789,0.5622,0.7318,303.15,84.73,143.08,282.72
0.0924,0.7845,0.5287,0.3106,288.38,166.92,72.19,282.93
0.3001,0.8418,0.445,-0.0571,340.32,214.35,52.67,291.96
0.4616,0.6906,0.4238,-0.3611,12.33,251.65,67.53,292.52
0.556,0.4665,0.2437,-0.6433,38.44,298.18,86.75,294.83
0.6791,0.0563,0.0343,-0.731,4.1,352.72,94.08,302.92
0.5581,-0.3284,-0.1058,-0.7547,315.63,34.63,100.04,300.13
0.1507,-0.7146,-0.2973,-0.615,255.75,108.81,83.76,308.99
-0.3798,-0.4734,-0.4271,-0.6701,212.97,48.71,201.7,310.73
-0.4186,0.0707,-0.2819,-0.8604,346.87,33.23,229.92,307.55
-0.3567,0.4921,-0.0059,-0.794,102.03,34.96,245.48,305.16
-0.2537,0.8116,0.3666,-0.3775,106.01,167.02,42.12,304.25
0.0976,0.8059,0.543,0.2147,306.24,175.12,69.1,303.16
0.4761,0.3682,0.5499,0.579,216.38,66.58,207.98,303.81
0.5644,-0.3241,0.3357,0.6809,7.16,55.55,261.2,310.69
0.3884,-0.7877,-0.0439,0.4762,103.32,113.23,331.0,313.73
0.1505,-0.9159,-0.2682,0.2579,67.17,170.51,29.78,319.89
-0.1123,-0.9218,-0.3535,0.1128,14.77,196.81,43.05,320.79
-0.2737,-0.8655,-0.4157,0.0562,345.04,211.67,49.19,325.71
-0.3935,-0.8186,-0.4135,0.0628,334.28,225.58,48.18,324.6
-0.4606,-0.8095,-0.3526,0.0903,339.43,235.36,41.67,324.72
-0.5442,-0.7784,-0.2904,0.1163,344.48,247.41,35.74,324.63
-0.6077,-0.7213,-0.3027,0.1371,340.41,256.87,37.75,324.27
-0.6482,-0.6762,-0.3094,0.1641,339.35,263.82,39.9,324.87
-0.6797,-0.6408,-0.2995,0.1943,341.8,269.97,41.01,325.12
-0.6884,-0.607,-0.3202,0.2348,342.06,273.37,46.12,325.91
-0.6676,-0.5902,-0.3605,0.2756,342.04,272.51,53.45,326.25
-0.6588,-0.5785,-0.3884,0.2836,338.83,271.69,56.85,324.63
-0.6415,-0.5953,-0.3944,0.2804,340.18,268.85,57.33,325.97
-0.6222,-0.6266,-0.394,0.2548,340.32,264.42,55.39,325.87
-0.605,-0.6571,-0.3921,0.2203,338.69,259.98,52.7,327.31
-0.5828,-0.6925,-0.3795,0.192,339.69,255.47,49.58,326.98
-0.567,-0.7198,-0.366,0.1626,339.15,251.99,46.32,328.64
-0.5499,-0.7379,-0.3676,0.1343,336.22,248.47,44.85,326.2
-0.5253,-0.7521,-0.3836,0.1058,331.77,243.96,45.21,327.85
-0.5071,-0.7739,-0.3718,0.0752,329.79,240.58,42.46,326.63
-0.4905,-0.8124,-0.3136,0.0334,330.65,237.72,34.09,325.66
-0.4609,-0.8436,-0.2753,-0.0034,329.9,233.46,28.54,326.47
-0.4355,-0.8567,-0.2747,-0.0297,326.26,229.71,27.7,324.28
-0.4121,-0.8791,-0.2365,-0.037,329.86,227.08,23.52,327.48
-0.4029,-0.8932,-0.1948,-0.0429,332.98,226.31,18.81,325.73
-0.4622,-0.8651,-0.1857,-0.0589,328.24,233.96,16.11,324.87
-0.6272,-0.7436,-0.2164,-0.0826,313.55,257.46,13.73,325.39
-0.7938,-0.5592,-0.2366,-0.0331,311.26,286.75,13.46,326.8
-0.8955,-0.3248,-0.3005,-0.0471,290.67,317.71,7.74,327.36
-0.8857,-0.1944,-0.4056,-0.1151,260.49,337.14,355.9,331.05
-0.8402,-0.1905,-0.485,-0.15,238.56,339.08,352.09,332.17
-0.8118,-0.2518,-0.5006,-0.1641,232.86,326.67,358.15,333.61
-0.7865,-0.2844,-0.5068,-0.2092,227.27,324.07,354.15,331.94
-0.7566,-0.2897,-0.5247,-0.2614,218.04,329.79,343.67,334.04
-0.7205,-0.339,-0.5351,-0.282,211.54,316.59,350.77,332.75
-0.7014,-0.3541,-0.536,-0.3089,207.85,316.51,347.12,332.5
-0.685,-0.3208,-0.5516,-0.3517,202.22,344.5,318.43,332.39
-0.6725,-0.3116,-0.54,-0.3988,205.76,2.99,296.28,332.84
-0.6443,-0.2878,-0.555,-0.4406,208.76,28.42,269.04,331.4
-0.6131,-0.2787,-0.5739,-0.466,211.1,46.07,249.71,332.69
-0.5708,-0.3158,-0.5868,-0.4796,206.73,61.07,229.93,334.43
-0.5309,-0.3802,-0.5916,-0.4728,197.96,86.06,199.48,330.65
-0.5148,-0.3861,-0.5743,-0.506,201.72,77.08,204.27,332.26
-0.5008,-0.3897,-0.546,-0.5471,206.6,64.18,212.18,330.84
-0.4873,-0.3854,-0.5241,-0.5825,212.6,56.86,215.66,332.5
-0.4878,-0.3465,-0.4637,-0.6535,230.3,39.09,228.06,332.36
-0.4716,-0.3057,-0.4056,-0.7208,249.15,31.48,229.55,329.85
-0.4508,-0.3094,-0.396,-0.7377,251.12,31.68,226.24,332.58
-0.4446,-0.3006,-0.3585,-0.7638,257.84,26.51,227.56,334.03
-0.4544,-0.2721,-0.2879,-0.7979,271.81,17.18,232.32,331.93
-0.4764,-0.2746,-0.2563,-0.7949,274.19,11.49,237.34,333.95
-0.4809,-0.1814,-0.2339,-0.8253,296.75,14.39,236.37,332.66
-0.4576,-0.0728,-0.2183,-0.8589,322.09,19.02,232.89,332.92
-0.433,0.0095,-0.254,-0.8648,336.52,27.2,230.34,334.82
-0.4428,0.1057,-0.262,-0.8509,354.03,32.7,234.11,334.25
-0.428,0.2056,-0.2882,-0.8316,10.93,41.17,236.52,335.66
-0.3972,0.2925,-0.2799,-0.8236,30.08,45.88,237.88,334.97
-0.4045,0.5563,-0.2231,-0.6908,72.04,69.63,266.18,335.67
-0.2528,0.9111,-0.0249,-0.3243,70.67,144.22,345.12,340.15
0.2103,0.8612,0.2924,0.3585,264.47,193.13,31.67,341.78
0.217,0.6719,0.3199,0.6318,197.93,133.67,91.09,350.25
0.0602,0.6235,0.3439,0.6996,227.95,91.97,122.0,352.13
-0.0444,0.5245,0.255,0.8111,248.17,55.22,142.7,350.71
-0.1138,0.4241,0.1404,0.8874,267.77,29.91,152.41,349.3
-0.2371,0.4186,0.1807,0.8578,281.52,41.04,133.9,347.68
-0.3356,0.4204,0.1688,0.8259,288.94,43.57,121.17,349.18
-0.4158,0.3545,0.2259,0.8065,314.84,45.55,115.87,346.61
-0.5072,0.2572,0.3144,0.7601,351.74,47.8,110.73,345.96
-0.5942,0.1242,0.3585,0.7092,28.94,42.66,105.76,346.29
-0.7199,0.1301,0.2295,0.642,18.81,29.24,85.9,344.26
-0.8374,-0.2612,0.2806,0.3897,84.67,342.79,43.21,344.17
-0.968,-0.1,-0.0777,0.2166,347.7,346.78,25.94,340.03
-0.9336,-0.0037,-0.336,0.1244,282.42,353.33,17.53,341.84
-0.9362,-0.1417,-0.3086,0.0902,292.95,337.35,17.91,339.17
-0.879,-0.2671,-0.3882,0.0727,279.87,316.58,25.98,339.41
-0.8123,-0.3341,-0.4618,0.124,276.29,298.06,43.22,338.82
-0.8044,-0.3263,-0.4748,0.1454,276.03,296.9,47.0,339.07
-0.8643,-0.3146,-0.3883,-0.0568,270.03,315.05,11.92,338.09
-0.8682,-0.3738,-0.2113,-0.2487,292.88,319.25,340.81,335.98
-0.8273,-0.5168,-0.1389,-0.1706,312.06,297.87,351.27,334.97
-0.8577,-0.449,-0.182,-0.1719,304.36,306.85,351.46,334.33
-0.8531,-0.4736,-0.146,-0.1634,312.37,303.79,351.16,333.78
-0.8767,-0.4744,-0.0687,-0.0403,341.73,303.19,359.68,332.45
-0.9665,-0.2259,-0.093,-0.0789,335.12,334.4,353.51,334.4
-0.9841,-0.1123,-0.0681,-0.1196,341.49,348.03,347.11,333.84
-0.9794,-0.172,-0.016,-0.1047,352.28,340.47,348.46,334.13
-0.979,-0.1103,-0.0561,-0.1622,343.26,348.46,342.04,334.71
-0.9719,-0.1071,-0.0502,-0.2037,343.77,349.07,337.11,333.86
-0.9609,-0.1777,-0.0796,-0.197,334.23,341.45,338.94,332.93
-0.9462,-0.1096,-0.1762,-0.2482,314.37,352.52,332.12,333.08
-0.9358,-0.1002,-0.2102,-0.2647,306.97,355.11,329.57,330.09
-0.9237,-0.1063,-0.2248,-0.2913,303.0,355.73,326.07,328.21
-0.8979,-0.1267,-0.2702,-0.3236,290.88,356.33,321.5,328.66
-0.848,-0.211,-0.3059,-0.3779,274.58,350.07,315.86,328.07
-0.768,-0.3005,-0.3026,-0.4778,262.49,344.83,303.14,328.47
-0.6049,-0.3637,-0.3697,-0.6043,235.06,0.86,269.53,332.09
-0.2244,-0.5872,-0.3495,-0.6948,206.8,73.4,154.83,332.79
0.17,-0.6751,-0.1826,-0.6943,237.85,87.41,93.64,336.14
0.4852,-0.5355,0.0113,-0.6912,262.61,49.77,86.15,337.46
0.8221,-0.2317,0.1204,-0.5059,308.75,16.7,59.39,339.16
0.9442,-0.0648,0.2506,-0.2036,300.06,1.34,23.97,333.43
0.8988,0.0766,0.4263,-0.0678,261.79,342.61,16.62,327.93
0.7244,0.2663,0.6316,0.0735,214.81,281.66,50.2,328.26
0.6527,0.3131,0.5729,0.3845,197.38,12.16,288.55,325.63
0.5569,0.3731,0.4056,0.6214,227.45,12.71,255.42,322.8
0.5175,0.3386,0.4334,0.6555,233.62,28.87,238.59,323.7
0.6062,0.3034,0.3042,0.6693,258.4,3.58,262.64,322.39
0.5456,0.3001,-0.2331,0.747,337.63,316.47,256.77,323.26
0.3607,0.2927,-0.649,0.6025,13.27,269.21,235.09,320.14
0.1803,0.1739,-0.935,0.251,28.93,213.33,205.42,317.98
-0.0958,-0.0022,-0.9826,-0.1593,338.21,161.44,181.53,318.61
-0.3076,-0.084,-0.7794,-0.5394,290.5,106.18,194.15,320.48
-0.4056,-0.118,-0.518,-0.7438,286.87,57.16,216.8,318.74
-0.4503,-0.1234,-0.3166,-0.8257,301.45,28.16,229.72,318.37
-0.4586,-0.1369,-0.2861,-0.8301,301.36,23.63,231.57,319.86
-0.4177,-0.15,-0.334,-0.8315,296.19,30.44,224.45,321.3
-0.385,-0.1895,-0.3409,-0.8365,289.17,31.38,219.18,318.46
-0.343,-0.2778,-0.3704,-0.8173,269.82,35.98,210.18,317.41
-0.3493,-0.3478,-0.2941,-0.8189,258.38,22.2,215.55,320.3
-0.3471,-0.4256,-0.2253,-0.8048,245.42,7.13,222.76,317.12
-0.3338,-0.4856,-0.177,-0.7883,235.8,354.47,229.22,318.12
-0.3289,-0.5903,-0.0798,-0.7328,226.84,316.93,257.41,315.2
-0.3622,-0.6301,-0.0926,-0.6806,224.74,299.74,278.53,316.21
-0.422,-0.6491,-0.1733,-0.6087,221.05,286.11,304.55,319.91
-0.4468,-0.6759,-0.272,-0.5191,218.24,259.15,342.9,318.14
-0.3536,-0.7236,-0.4013,-0.4363,227.54,203.62,42.49,316.66
-0.1139,-0.7609,-0.5576,-0.3116,286.08,167.41,76.69,316.71
0.0858,-0.7471,-0.6319,-0.1877,340.18,158.23,82.36,314.62
0.2363,-0.7403,-0.6255,-0.0691,22.3,153.59,77.77,317.11
0.4672,-0.643,-0.6067,0.0145,71.68,133.99,71.04,314.28
0.6332,-0.5237,-0.5692,0.0296,97.49,107.33,57.91,313.92
0.7183,-0.4147,-0.5586,0.0014,106.96,86.92,50.82,316.6
0.8148,-0.2792,-0.5058,-0.0483,105.75,56.58,36.74,318.27
0.8973,-0.13,-0.4051,-0.1178,88.27,27.27,26.19,319.05
0.9318,-0.0533,-0.3064,-0.1873,66.87,14.86,27.21,317.34
0.9346,0.0625,-0.1828,-0.2985,44.54,359.52,35.33,321.52
0.8887,0.1889,-0.0079,-0.4177,19.79,340.48,48.64,320.16
0.8468,0.2374,0.1927,-0.4353,346.25,324.97,56.59,313.95
0.7865,0.2924,0.337,-0.4271,327.44,308.83,64.85,302.09
0.709,0.3458,0.3975,-0.4687,332.28,297.26,75.42,299.47
0.627,0.3844,0.4344,-0.52,343.32,289.29,85.26,294.42
0.5945,0.4002,0.4331,-0.5467,351.12,287.79,88.44,289.56
0.5947,0.3892,0.4121,-0.5701,354.68,290.97,89.41,287.34
0.5917,0.3825,0.3703,-0.6054,2.85,295.67,90.41,286.53
0.6432,0.3461,0.2815,-0.6223,7.86,307.11,86.15,283.82
0.6972,0.3049,0.2049,-0.6156,10.29,317.14,80.86,282.98
0.699,0.3555,0.1282,-0.6071,29.24,317.58,76.25,275.66
0.6612,0.4497,0.0445,-0.5989,57.35,312.4,71.48,276.54
0.6902,0.4486,-0.0201,-0.5675,64.95,315.01,65.1,265.54
0.7634,0.4254,-0.0675,-0.4814,61.67,317.1,52.11,255.58
0.8056,0.4523,-0.1142,-0.3651,61.91,311.18,34.43,241.63
0.8068,0.5014,-0.145,-0.2768,61.53,301.98,20.52,233.73
0.8331,0.4824,-0.1252,-0.2401,52.24,304.09,18.12,238.62
0.8566,0.4287,-0.1024,-0.2682,47.84,311.98,24.0,247.25
0.8386,0.4304,-0.0937,-0.3205,51.32,312.76,30.46,256.54
0.7988,0.4654,-0.0874,-0.371,58.03,309.1,35.79,264.65
0.6483,0.577,-0.0372,-0.4953,76.6,294.97,49.79,271.21
0.4164,0.4798,0.3139,-0.7056,49.13,292.13,102.24,277.49
0.1209,0.1903,0.5911,-0.7744,17.47,283.38,155.35,285.6
-0.1559,0.0423,0.7519,-0.6392,33.52,261.94,188.15,291.31
-0.1393,-0.3298,0.826,-0.4352,353.48,234.32,221.86,296.27
-0.2127,-0.7937,0.5413,0.1777,61.64,189.74,294.12,298.03
-0.2631,-0.7815,0.2255,0.5188,136.73,208.75,347.56,303.66
-0.2621,-0.8417,0.1088,0.4594,112.27,217.76,5.94,308.79
-0.1576,-0.8439,-0.1003,0.503,109.63,219.54,34.67,311.86
-0.2725,-0.7788,-0.3112,0.4716,68.8,240.47,64.01,314.28
-0.2349,-0.784,-0.4075,0.4051,52.69,231.21,67.73,316.66
-0.3503,-0.744,-0.3867,0.4174,41.0,244.31,67.89,318.14
-0.5236,-0.5064,-0.3447,0.5921,27.62,284.89,86.39,318.12
-0.5473,-0.243,-0.0925,0.7955,33.17,334.46,107.16,318.8
-0.7549,-0.02,0.1645,0.6345,31.77,10.7,81.6,317.12
-0.856,-0.1334,0.3191,0.3843,80.9,1.27,48.82,314.29
-0.9013,-0.1154,0.3513,0.2258,86.53,356.11,26.59,312.36
-0.9273,-0.2691,0.2482,0.0784,60.33,327.85,0.78,313.41
-0.7534,-0.6002,-0.2554,0.0829,326.84,278.95,26.76,313.49
-0.7007,-0.6171,-0.3577,0.0153,302.32,268.85,31.9,317.46
-0.6442,-0.7119,-0.2698,0.0729,331.78,260.55,29.53,318.92
-0.6458,-0.7248,-0.2228,0.0894,341.79,261.27,26.36,319.39
-0.6808,-0.706,-0.1019,-0.1663,316.14,268.9,354.89,319.15
-0.7329,-0.6249,0.0515,-0.264,330.51,282.77,332.18,318.12
-0.7319,-0.5751,0.3416,-0.1299,41.07,276.45,321.5,317.17
-0.6656,-0.5711,0.4703,-0.0985,61.79,263.67,308.85,318.3
-0.7089,-0.545,0.423,-0.1465,52.21,273.06,311.85,318.07
-0.6902,-0.5082,0.4866,-0.1692,59.96,270.66,302.8,316.53
-0.6435,-0.434,0.5723,-0.2647,60.89,267.89,283.74,317.82
-0.5703,-0.555,0.3942,-0.4597,353.04,274.2,285.49,316.35
-0.313,-0.711,0.1363,-0.6148,255.85,265.5,289.68,314.79
-0.1256,-0.7873,0.1191,-0.5917,231.2,231.64,308.9,316.26
-0.112,-0.7847,0.1796,-0.5826,238.11,232.43,301.91,316.1
-0.0654,-0.7623,0.1242,-0.6318,217.47,233.03,302.14,314.78
-0.1519,-0.7214,0.1016,-0.6679,222.21,260.16,283.99,313.69
-0.2764,-0.7197,0.0968,-0.6295,243.02,264.0,291.17,315.33
-0.2355,-0.7576,0.0733,-0.6044,236.43,250.4,303.18,317.72
-0.2567,-0.6692,0.0665,-0.6942,232.99,282.37,273.51,315.32
-0.2058,-0.6619,0.0563,-0.7186,223.72,288.39,263.97,317.27
-0.1074,-0.6553,-0.0232,-0.7473,200.24,322.83,227.81,315.33
-0.0228,-0.5089,-0.0559,-0.8587,237.55,8.69,177.89,314.24
-0.0068,-0.385,-0.0208,-0.9227,269.42,2.7,179.72,311.67
0.0056,-0.324,-0.042,-0.9451,284.54,6.02,177.26,312.44
0.0325,-0.2083,-0.0942,-0.973,312.94,12.4,173.58,312.08
0.0944,-0.1332,-0.0971,-0.9818,331.85,12.86,167.42,312.08
-0.0132,-0.1717,-0.0074,-0.985,320.44,0.61,181.42,311.33
-0.0887,-0.174,0.0536,-0.9793,321.31,351.72,191.77,311.19
-0.0515,-0.2546,0.0486,-0.9645,301.84,352.1,188.16,311.59
-0.1067,-0.2404,0.0659,-0.9625,306.67,348.5,195.39,312.01
-0.3584,-0.1969,0.0529,-0.911,322.58,345.47,225.36,314.21
-0.4532,-0.1051,0.1696,-0.8688,356.68,337.04,235.43,314.36
-0.4655,-0.0645,0.2014,-0.8594,8.8,335.96,235.95,313.69
-0.505,0.0152,0.2407,-0.8288,31.13,336.53,239.46,313.38
-0.4717,0.148,0.3096,-0.8123,64.35,334.58,232.84,314.24
-0.3401,0.2896,0.3727,-0.8134,92.86,323.57,209.31,313.65
-0.1914,0.3416,0.5076,-0.7674,91.89,291.18,175.63,313.65
-0.0178,0.4304,0.6321,-0.6441,70.47,258.02,140.35,313.7
0.1009,0.4799,0.7075,-0.5089,40.44,240.52,123.59,312.46
0.1516,0.4378,0.8013,-0.3786,10.15,227.93,124.95,311.2
0.242,0.459,0.8109,-0.2706,343.43,221.91,117.8,312.31
0.3439,0.4531,0.8163,-0.1003,303.86,212.6,113.57,313.88
0.4187,0.4312,0.7985,0.0337,271.5,205.4,112.79,314.19
0.4535,0.4684,0.7491,0.1172,255.76,203.95,104.13,315.8
0.4937,0.4448,0.7112,0.2295,230.0,195.48,106.05,315.54
0.5185,0.4213,0.6834,0.2944,213.83,186.8,111.65,315.43
0.5295,0.4063,0.6718,0.3212,206.93,179.68,117.92,315.14
0.5601,0.3641,0.6581,0.3473,196.14,159.43,140.0,317.63
0.5907,0.3739,0.6171,0.3611,184.75,174.56,122.8,317.55
0.6013,0.381,0.5946,0.3738,181.58,280.64,14.84,317.63
0.613,0.3428,0.5844,0.4063,191.29,33.72,262.22,316.88
0.6211,0.3666,0.5425,0.4309,196.47,4.85,286.3,319.19
0.6416,0.3781,0.4945,0.4482,206.46,349.48,298.46,319.19
0.6502,0.4206,0.4204,0.4728,218.37,332.96,307.36,317.22
0.6732,0.4665,0.3037,0.4869,240.68,318.86,312.53,318.27
0.6741,0.5366,0.1956,0.4684,259.94,302.76,318.98,317.73
0.6499,0.6116,0.0864,0.443,278.3,288.27,321.58,318.08
0.6248,0.6667,-0.0371,0.4045,300.91,277.14,320.36,316.23
0.5685,0.7343,-0.106,0.3555,312.66,263.68,322.31,316.24
0.5523,0.767,-0.1222,0.3029,321.5,257.37,326.43,316.32
0.5685,0.775,-0.1248,0.2462,332.27,256.15,330.82,312.82
0.5623,0.7877,-0.1216,0.2202,335.74,253.93,333.3,313.86
0.5553,0.794,-0.1177,0.2176,335.17,252.81,333.97,315.62
0.5808,0.7747,-0.1225,0.2179,337.47,256.41,333.15,314.37
0.5743,0.778,-0.1214,0.2238,335.89,255.79,332.86,315.76
0.5772,0.7762,-0.1129,0.227,334.33,256.33,333.35,313.04
0.5798,0.7757,-0.1207,0.218,337.12,256.27,333.32,312.54
0.5909,0.7699,-0.1204,0.209,339.32,257.41,333.93,311.5
0.6043,0.7577,-0.1137,0.2187,337.63,259.79,333.56,313.26
0.6165,0.7483,-0.098,0.2245,335.16,261.82,334.31,314.39
0.6294,0.74,-0.0704,0.2266,331.43,263.78,336.31,311.83
0.6365,0.7281,-0.0311,0.2527,321.66,266.23,337.14,311.02
0.6537,0.7064,0.0123,0.2712,312.94,270.1,338.42,314.39
0.6807,0.669,0.0983,0.2819,298.55,275.72,342.93,314.85
0.6832,0.6517,0.1672,0.2837,286.51,276.78,347.77,313.91
0.7197,0.6032,0.203,0.2774,282.36,284.1,348.58,314.7
0.7457,0.5536,0.2533,0.2707,274.7,290.6,350.35,314.71
0.7258,0.5521,0.3139,0.2645,263.22,286.93,356.77,314.15
0.7517,0.4796,0.3514,0.2855,253.34,299.39,351.12,313.01
0.7681,0.4348,0.3791,0.278,249.02,306.19,350.1,316.81
0.7416,0.4602,0.4093,0.266,243.16,297.45,358.04,314.72
0.7276,0.4495,0.4496,0.2575,235.3,294.39,3.63,313.77
0.7168,0.4348,0.492,0.2348,229.13,289.35,12.69,315.72
0.6979,0.456,0.5014,0.2313,228.75,281.35,19.02,313.77
0.7121,0.4297,0.5064,0.2277,227.05,287.17,16.13,313.1
0.7319,0.371,0.523,0.2307,220.99,300.5,8.26,312.85
0.7331,0.3457,0.5388,0.2296,216.83,304.79,6.53,314.02
0.7287,0.3479,0.5445,0.2269,215.86,302.41,8.99,313.75
0.7246,0.3588,0.5432,0.2262,216.57,299.05,11.41,315.81
0.7226,0.3601,0.5488,0.2168,216.66,296.09,15.1,317.16
0.7217,0.3603,0.5508,0.2141,216.6,295.16,16.25,315.81
0.7347,0.3336,0.5485,0.2192,215.56,305.14,8.25,316.78
0.7416,0.3259,0.542,0.2236,216.51,309.7,3.95,316.47
0.7545,0.2872,0.542,0.2333,215.67,323.88,352.37,316.5
0.7679,0.2477,0.5333,0.2542,218.2,340.5,337.31,316.09
0.7758,0.2169,0.5233,0.2778,222.33,352.72,325.59,315.14
0.7804,0.1987,0.5207,0.2836,224.56,357.75,321.57,315.14
0.7795,0.1922,0.5303,0.2725,222.67,358.32,322.61,316.74
0.766,0.2325,0.551,0.2357,214.99,341.31,339.55,316.72
0.6858,0.3677,0.6118,0.1422,218.64,266.7,50.4,317.05
0.4325,0.6168,0.6522,-0.0845,305.24,226.48,81.25,317.16
-0.0115,0.7774,0.4795,-0.4068,80.11,209.1,74.14,314.23
-0.401,0.713,0.1559,-0.5537,132.29,99.29,326.76,312.16
-0.5774,0.6165,-0.0694,-0.5308,70.11,73.66,301.43,312.01
-0.6812,0.5448,-0.1457,-0.4668,36.15,67.5,303.28,309.97
-0.7733,0.4353,-0.253,-0.3853,353.6,60.42,305.16,310.06
-0.7946,0.2634,-0.4109,-0.3611,304.87,53.8,296.93,310.51
-0.7638,-0.0599,-0.5415,-0.3462,239.39,34.89,290.54,311.57
-0.7057,-0.2985,-0.5846,-0.2667,200.33,321.65,351.04,310.39
-0.583,-0.4897,-0.602,-0.2409,220.65,233.98,62.71,312.08
-0.5144,-0.4861,-0.6194,-0.3397,209.28,198.26,89.6,310.82
-0.5117,-0.4492,-0.5685,-0.4618,189.44,127.32,152.39,309.41
-0.3417,-0.6727,-0.5564,-0.3482,243.88,187.85,74.83,309.52
-0.205,-0.806,-0.4984,-0.2448,286.4,186.2,61.4,309.41
-0.1474,-0.8327,-0.504,-0.1756,307.67,184.38,61.35,310.7
-0.1028,-0.8219,-0.5481,-0.1164,324.61,182.49,67.01,310.17
-0.0036,-0.8309,-0.5513,-0.0752,345.18,175.56,67.41,309.89
0.102,-0.8664,-0.4887,0.0024,11.92,169.91,58.33,311.39
0.2085,-0.8934,-0.3773,0.1263,45.05,162.54,42.28,310.26
0.3643,-0.8681,-0.184,0.2824,77.28,137.41,8.37,311.26
0.5388,-0.734,0.0817,0.4052,60.91,96.06,319.78,313.26
0.6752,-0.5053,0.3095,0.4393,2.99,72.68,295.0,316.27
0.7899,-0.0232,0.5482,0.2737,242.85,40.24,298.55,321.93
0.526,0.5231,0.6662,0.0772,257.2,225.82,80.72,329.72
-0.1891,0.7633,0.6148,0.0581,16.54,158.65,76.13,354.16
-0.3938,0.7509,0.4881,-0.207,88.08,147.2,52.47,39.81
-0.4807,0.6454,0.1744,-0.5674,128.33,75.91,312.67,39.76
-0.6082,0.286,-0.2266,-0.7049,14.65,42.29,264.42,44.57
-0.5536,-0.0382,-0.4453,-0.7026,293.7,44.18,242.7,49.02
-0.4349,-0.2487,-0.5991,-0.6246,247.44,73.41,206.22,48.47
-0.5114,-0.5217,-0.5996,-0.3268,214.8,208.3,76.96,48.98
-0.5452,-0.629,-0.5365,-0.1391,261.09,235.64,53.6,49.28
-0.4415,-0.7206,-0.5271,0.0887,320.53,230.84,62.92,52.07
-0.3558,-0.6391,-0.5035,0.4597,26.51,250.56,85.86,50.09
-0.4571,-0.4577,-0.4101,0.643,24.67,284.51,99.62,51.89
-0.4233,-0.3266,-0.2151,0.8173,41.18,317.87,117.23,52.16
-0.386,-0.1158,-0.0712,0.9124,18.0,347.17,133.13,49.13
-0.3607,-0.0999,0.0569,0.9256,26.13,1.96,137.64,51.7
-0.2829,-0.1275,0.2229,0.9241,42.42,21.38,150.0,50.09
-0.1716,-0.0333,0.3523,0.9194,20.99,40.33,162.72,50.43
-0.1377,0.0021,0.385,0.9126,11.73,44.99,165.26,50.8
-0.1191,-0.0119,0.4056,0.9062,13.58,47.51,168.01,49.89
-0.1296,-0.0355,0.4549,0.8803,20.78,53.61,168.51,53.81
-0.0979,-0.0127,0.5119,0.8533,14.01,61.37,171.07,49.62
-0.1325,-0.0486,0.5391,0.8303,25.85,64.87,170.1,50.45
-0.122,-0.0518,0.6114,0.7802,26.59,75.29,172.5,51.16
-0.0423,-0.0185,0.6809,0.7309,9.73,85.86,177.89,49.94
0.0037,-0.0173,0.7487,0.6626,1.99,97.0,181.77,49.87
0.053,-0.0193,0.8118,0.5812,352.7,108.62,185.35,51.49
0.0603,-0.0215,0.8236,0.5635,351.39,111.01,185.95,50.65
0.0612,-0.0018,0.8633,0.501,348.08,119.56,183.72,49.89
0.1101,0.0141,0.9054,0.4099,335.66,130.88,183.79,49.57
0.1037,0.0003,0.9054,0.4117,338.34,130.62,184.96,50.38
0.0769,-0.0124,0.91,0.4072,345.08,131.47,184.93,49.21
0.0691,-0.0028,0.9591,0.2746,344.94,147.88,182.51,49.57
0.0352,-0.029,0.9443,0.3258,354.55,141.83,184.46,51.95
-0.0637,-0.057,0.9113,0.4029,18.65,132.55,183.05,49.38
